ID,duration_sec,distance_m
0x9838,1608.4,20010.4
0x45a4,896.8,8959.4
0xdfb7,820,9051
0x6b8a,772.6,7381.9
0xb342,1795.7,28406.9
0x4b09,594.1,8069.6
0xca89,498.5,4828.3
0x3f35,498.6,6916.3
0x2934,610.8,7659.8
0x625b,694.9,6495.9
0x1d8c,1266.5,16735.6
0x561c,1852.5,22369.6
0x5041,1253.2,13183.7
0x1b34,1110.1,16395.7
0xc9f3,1499.3,20104.8
0xcf1d,1173.5,14605.9
0x8bda,1094.2,12031.3
0x1f37,567.4,8227.6
0x39a7,1086.1,15945.4
0x775a,772.6,7381.9
0x9aa,604.7,9988.6
0x4de2,147.5,2248.9
0x9f9,906.2,9612.6
0x4cda,1112.7,16318.4
0x267d,654.1,9254.1
0x5981,515,6821
0xb2ff,233.9,2345.7
0x4a43,506.7,6056.9
0x43d8,1912.9,28310
0x8767,381.6,3881
0xb687,904.9,15402.8
0x4d5c,980.3,13415.2
0xdce7,1935.6,30283.4
0xcb54,2176.7,39304.4
0x97ed,242.6,1767.8
0x9b95,1288.5,16602.8
0x44fa,2081.2,30984.5
0x33af,1236.4,14682.8
0x5430,2045.2,30269.5
0x5e57,1197.3,15627.6
0x8389,173.7,2126.4
0x6a51,2505.3,30315.7
0xc2f,818,11655.4
0x47bc,353.9,4785.4
0xc282,1320.3,17810.8
0x6b77,690.5,8756.8
0x5477,156.9,2048.7
0xb45d,1046.5,12522.1
0x8078,1013.5,20350.4
0x824f,610.9,8904.3
0xaf1e,441.4,5239.9
0x1cc3,575.4,9203.3
0xd613,325.4,3989.2
0xb961,1228.6,18124.3
0xc1d4,974.7,11668.8
0xab30,1331.7,20234.3
0x6f5c,1138.9,17889.4
0x762e,822.3,12636.4
0x2c85,329.9,5536.7
0x27b2,1331.1,23668.5
0x3a95,2552,29151.6
0xc29c,1781.7,20719.5
0xc6d4,1425.7,22088.9
0xd15f,1253.7,14928
0x1947,481.3,5849.9
0xb351,802.5,7893.8
0xbb85,1088.9,12045.6
0x2fae,1320,19436.6
0x2fed,360.8,5005.2
0x8d04,1616.8,23612.6
0xa1e4,342.9,4373.3
0xb6ce,590.6,7665
0x9094,1316.9,22059
0x3192,792.6,11082.2
0x86f9,951.9,13904.5
0x8f71,234,1588
0xc83c,1003.3,14961.8
0x5b30,801.1,10322.3
0x1c79,1205,19599.7
0x8e2a,1728.8,28046.5
0x4b18,654.4,8440.7
0xe190,601.7,7475.6
0x7a88,523.9,7353.2
0xd8d6,1773.4,20019
0x7730,161.3,1783.1
0x5342,553.6,7027.3
0x9f91,1109.2,16534.1
0x928d,1490.4,14069.1
0x680d,788.4,12462.9
0x6be5,1224.7,19735.3
0xd182,2090.3,30323.4
0xb907,931.9,15649.9
0x9a9d,193.6,2360.5
0xd26d,1027.9,16397.9
0x3328,1012.8,18386.1
0x1105,867.8,9238
0xea4,681.7,9528.5
0xb03,1170.9,16395.4
0x53b0,869.8,9929.7
0x5c7e,783.8,9596.7
0x5a2e,672,9646.8
0x5b2e,1320.6,20344.4
0xa87e,1765.8,25315.4
0x37b3,654.4,8440.7
0xd912,2103.3,31063.4
0xac88,1325.1,20038.5
0xde3b,1294,14552.9
0x631e,449.8,4983.2
0x506c,1551.3,20077.9
0x291f,843.4,14151.7
0x9588,272.8,2080.9
0x7543,1065.5,16095.5
0x1c30,644.1,8601.3
0x1d12,948.1,12288.9
0x1584,1167.2,15532.7
0x8b23,898,15227.2
0xbe1b,744.5,11866.6
0x520d,682.4,9020
0x794f,468.6,5863.2
0x406f,796.1,12987.3
0x1c08,775.4,12535.8
0xdd80,1176.6,14154.1
0x9920,990.8,13541.7
0x166a,834.2,11730.3
0x9d0,2013.5,35465.4
0x4d4a,248.7,2439.7
0x2a3a,1033.6,19372.9
0xb280,424.4,4585.5
0x2a09,2306.9,36220.1
0x6669,615.4,10394.9
0x881b,788.4,12462.9
0x37db,880.1,13684
0xb01a,775.5,10915
0x2d90,1265.6,21021.2
0xaa63,434,5423.5
0xced7,2653.9,29965.4
0x294f,746.8,12910.3
0x9ca6,1164.3,15265.7
0xb455,325.9,3904.3
0x68de,151.2,1795.7
0xb17,851,8616.2
0xa70c,1039,18855.1
0x76d4,1254.2,17824.4
0x15e4,838.8,13912.9
0x92bd,258.3,3754.6
0xd707,811.9,8175.1
0x8aec,1250,14387.3
0x471c,215.5,1890.3
0x5a06,1653.9,21297.2
0xcbbd,1726.6,19740.2
0x9bc5,230.1,2965.1
0x9734,1592.8,22267.5
0xb8f5,364.7,4371.4
0xccb4,1782.6,33412.9
0xce1a,808.7,8208.4
0x763a,1139.3,18313.2
0x4541,1125.7,12218.7
0x5521,1684,21983.3
0x19f3,1167.2,15532.7
0x20bc,1912.9,28310
0xb802,604.3,8651
0xe014,229.3,2238.3
0x8257,1263.7,16721.1
0x9da8,788.4,12462.9
0xd6a9,820,5858.5
0x3dd1,709.6,7774.1
0xb42e,368.6,3947.3
0xcf9c,1459.9,16464.8
0x6748,920.3,14595.6
0xc46,668.6,11509
0x921f,194.4,3096.3
0x2c00,1200.2,19739.1
0xb3e1,1039,18855.1
0xd4d9,412.3,4358
0xb52f,270.7,3601.2
0xc407,200.7,1921.7
0x2f36,1126.6,16065.1
0x29c2,749.1,12935.7
0xa06a,473.9,6429.2
0x83f9,1397.7,22008.1
0xd313,1560.8,19484.4
0xbeed,913.2,11972.6
0x497c,577.3,7029.9
0xb93c,952,14947.3
0xd40d,1118,10541.8
0x8853,679,9197.9
0xb8ab,248.7,2439.7
0x3605,762.8,11331.7
0xa47d,1104.9,14083.2
0x250a,804.2,11641.4
0x5550,743,10068.9
0x5769,659.7,7783.6
0xb77e,313.1,4103.5
0xb9aa,211.9,1868.7
0x2ebb,867.6,10146.9
0x8097,1554.6,18196.3
0x594c,1419.1,15436
0xe0b4,2399.1,24237.2
0xa08a,952.7,13828.8
0x8d98,322.4,4241.9
0x10f8,925.1,13120.4
0xc1dc,1337.4,16589.4
0x8eef,527.6,6633.9
0x5602,1518.7,23408.7
0xcfa4,758.4,10494.8
0x6c92,267.6,3136.2
0x2211,843.9,7265.6
0x9221,1748.7,27639.9
0x2f5e,936.2,18509.3
0xc537,2239.7,35674.8
0x4eb1,1096.3,12127.5
0x71ae,530.4,5993.6
0x819c,459.3,7157.7
0x3eac,1193,17124.1
0xaeff,2078.1,33487.8
0x6dad,695.4,9611.4
0xa190,347.5,3733.9
0x72c5,561.2,7934.7
0xb534,754.9,9503.9
0x982b,1264.5,17775.4
0x9204,361.2,5177.2
0xd700,1980.3,30034.1
0x7eae,1443.5,28475.6
0xd629,1035.5,6098.7
0x7a90,774.7,12531.1
0x2b39,304.2,3844.7
0x8efb,1121.3,16306.8
0x1d20,680.4,11317.1
0x3a4a,889.8,13001.6
0x2183,667.4,8502.9
0x237a,315.8,3405.4
0xc9b1,1143.7,13130.4
0x20c4,1084.4,10604.7
0x7335,1205,21453.4
0xb305,905,10499.4
0xaf8f,1204.5,12717.9
0xda27,2171.4,29422.5
0xbfc0,391.5,4654.3
0xc4f9,1219.4,15773.2
0xa86e,682.4,9020
0x8c21,741.1,14340.6
0xcd54,901,8323.3
0xa139,1592.7,30462.9
0x1f9c,1489.9,25773.7
0x794a,216.3,3118.5
0x285a,1699.3,25788.2
0x8cfd,1260.1,17981.5
0x6ee7,523.5,7280.3
0xa33d,363.7,4811.8
0xccea,284.2,3838
0x613b,980.3,14366.9
0x7be5,211.9,1868.7
0x96a5,272.8,2080.9
0xa57f,462.6,7353
0x152b,427.2,2865.2
0x5365,1456.5,21539.6
0x2233,285.2,2315.5
0x3ce9,386.4,4062.9
0xc3bf,1617.8,24742.7
0x5d03,970.2,12662.4
0xa5e5,1544.2,21578.1
0xd3ef,952.7,11139.4
0x9ab2,616.7,6784.8
0xa7c9,530.4,5993.6
0x518c,514.4,6156.5
0xa344,1204.4,24365.5
0x8a97,1413.3,22299.2
0xa9bf,672.6,8401.5
0xa368,1531.3,25801.8
0xa7d5,451.3,6134.9
0x4dd5,1648.7,27564.6
0x8f09,1439,23176.8
0xa103,1333,16053.7
0xa436,1193,17124.1
0x5410,1016.5,15869.4
0x3050,901.2,12534.7
0x388e,275.4,2644
0x5cdf,753.6,12842.3
0x5590,1144.6,14781.5
0x21ed,710.1,9683.8
0x7163,698,8844.4
0xa565,1250.5,16503
0x54a3,342.6,3581.1
0x21d9,1057.6,14888.1
0x57d9,656.1,8766.4
0x62cc,1343.7,15121
0xc6ae,1952.1,31601.1
0x8e36,1065.8,15031.5
0x523c,337,3108.1
0xa3b4,667.9,12098.6
0x8f19,1279.8,20241
0xa80f,870.2,10685.1
0x9b9a,1701.7,25546.8
0xa6eb,617.8,7770.4
0x24fb,277.4,2324.5
0xa417,1059.1,17001.5
0x304c,548.2,8006.2
0x6f8b,1016.5,15869.4
0xe1e5,948.3,11957
0x713c,745.5,11646.6
0x4ea2,1349.7,16961.9
0xab41,1974.8,31476.1
0x2df5,269.9,2516.1
0x9721,1615.3,23659.2
0x9e9e,1478.4,20410.4
0x26f7,1110.8,13076.8
0x100a,1347.8,15803.2
0xc26c,784.9,9442.1
0x2f60,820.6,10870.4
0x5452,354.6,3444.3
0xd731,1476.8,18482.8
0xa624,744.1,9541.1
0xc3a5,1163.2,18760.4
0x6dbc,942.4,13838.1
0x74a4,1624,19083.1
0x8704,664.7,6876.4
0x8444,898,15227.2
0x57cf,1161.5,17826.4
0x32a3,1684.7,25176.8
0xde60,868.5,10628
0xb2a8,1128.4,20523.7
0x2214,868.3,8924.6
0x496b,441.4,5239.9
0x5349,1169,19570.2
0x791c,630.3,11163
0xcf7f,592.8,8338.9
0x6f51,1096.3,13090.2
0xa6e1,830.4,11535.4
0x8327,814.5,11561.4
0xb86f,849.5,11788.7
0x1596,965.2,15465.3
0xbdef,1760.8,27291.6
0x7264,1705.4,24255.2
0x89bc,1792.3,24519.4
0x2aaa,737.1,12360.6
0x6b59,1285.4,17461.2
0x64a4,670.8,11479.4
0x3506,1431.3,27333.5
0xc73f,1330.9,14021.2
0x8436,187.5,2489.3
0x23cd,1445.5,20982.3
0x6073,1819.7,30244.6
0x665a,220.5,2132.2
0x365e,1872.5,19619.8
0xb9e5,281.5,4367.8
0x6aca,958.8,14108.3
0x7b12,1682,18808.7
0x6ecb,1057.6,14888.1
0xbfc9,596.3,7161.6
0x8d38,230.1,2965.1
0x4e00,240.6,3948.6
0xb25a,1334.8,13549.5
0xd98a,952.1,10821.7
0xd1d2,354.4,2232.7
0x2b76,673.8,3169.7
0x410d,1592.8,22267.5
0x3c51,1204.1,17977
0xa10f,1060.7,11631.7
0x266b,342.9,4373.3
0x982f,211.5,2198.4
0x22a9,1805.9,26610.8
0xca7,607.2,9830.1
0x7671,303.9,4507.1
0xe229,2283.5,34071.1
0xd8b,353,4389.8
0x1dbc,2057.8,36933.9
0x1a17,427.2,4635.2
0xca38,1057,14220
0x9621,1722.9,21566.4
0x8bc8,915.8,9015.7
0x8e71,1399.8,23652.5
0x5dba,977.8,11727.6
0x67ff,1653.6,22677.9
0x94fb,1865.2,28214.4
0x55e1,359.7,4656.1
0x7dfc,337.1,4226.1
0xa6d6,329.4,5009.9
0x3f68,270.7,3601.2
0x5c71,873.6,15188.1
0x8155,1675.6,24128.5
0xd30,603.8,7908.6
0x3de0,386.2,5640
0x48dc,1031.1,16438.5
0x58ad,424.4,4585.5
0x74d5,206.4,1905
0xcf92,1019.6,13983.2
0xa814,2552,29151.6
0x158a,523.1,6003
0x5304,762.4,11022.5
0x37bc,523.1,6003
0x7c2e,1054.9,18907.9
0x93f7,277.7,4085.7
0xb046,1031.7,11334.9
0x48c4,526.6,5203
0x3eec,721.8,10034.7
0x2f48,1200,17279.5
0x3e3e,1727.6,27938.4
0xe197,1972.5,31546.1
0xb668,1293.5,19446.7
0xa6b5,2121.8,38176.8
0xc4ef,1184.2,15297.5
0xafaf,1741.3,28528.8
0x14de,1114.8,18734.8
0xb87b,137.5,2013.8
0xe04f,704.2,7501.1
0xa617,488.9,5870.4
0x4a1c,447.2,5986
0x1eda,213.9,2459.6
0x359e,347.5,3733.9
0xbdb0,275.4,2511.1
0xdb42,519.4,7601
0x1bc0,198.4,2071.9
0x42c7,1090.9,18869
0x9a38,1311.6,20934.7
0x8b91,941.4,16997.8
0x9448,542.5,6569.2
0x5045,818.2,11983
0xc704,2095.6,38198.9
0xb03f,673.1,10081
0x272b,1456.3,25632.9
0x6cef,1684.7,25176.8
0x4ffa,366.6,4654.7
0x63f3,469.7,5559.2
0x4b84,1347.5,22701.8
0x9e46,238.5,3369.7
0x537f,427.6,6735.8
0x74ff,996.2,12235.7
0xa30f,825,14912.8
0xb988,584.5,8247
0x322f,502,7106.5
0xb817,615.4,10394.9
0xca6e,525.7,6577.5
0x687d,616.3,7647.1
0x6db9,1068.6,16873.5
0x23ad,973,11113.7
0x8b41,493.5,5443
0x8dda,818,11655.4
0xdf9,1250,14387.3
0xd7b9,2238.2,29113.2
0x9c4d,1885.1,25818.7
0x2e7b,546.3,7371.5
0x56ca,1909.5,24926.6
0xddfe,212.7,3016.4
0x49bf,2034.9,30230.8
0x1915,1015.9,14821.1
0x35b8,795.4,9189.7
0x62ad,493.6,9466.6
0x26fe,1104.9,14083.2
0x8d1d,898.2,13811.5
0xb1b9,473.9,6429.2
0xb860,2115.6,27527.1
0x44e3,1309.9,22926
0x5950,1036,17677.7
0x223a,1169.2,16705.6
0xac3b,814.6,9113.1
0x7fe1,708.7,11098.1
0x991f,472,6102.6
0xdc94,2132.2,25861.7
0x2684,740.7,9315.8
0x4980,1245.1,17624.2
0xd3b4,1345.5,16694
0xcb13,964.1,11330.4
0x598e,876.1,17483.5
0x7105,975.7,14664.2
0x248a,278.9,2332.3
0xc6c7,611.6,9099.4
0x7380,2304.1,29265.3
0x52e6,884.9,12742.2
0x3b66,467.2,5848.5
0xc665,1818.7,27599.7
0x973,542.5,6569.2
0x623b,573.7,8976.8
0x8a7f,1250,14387.3
0x8c38,1474.4,22212.4
0x8fd5,449.8,4983.2
0xbe3c,871.2,10759.6
0xd08a,195.5,2080.8
0xd24f,676.9,8691.5
0x9952,965,11657.3
0x3c95,516.1,10065.8
0x663b,633.9,7195.6
0x1c9e,1331.1,23668.5
0xd974,775,8987.2
0xf4d,348.2,3456.6
0xc39,1225,21726.9
0xd1a7,1482.9,21745
0x5f2f,594.7,7034
0xc2ab,1347.5,9748.5
0x2f89,1337.2,21097.2
0xcc1a,1034.9,12245.1
0x19fe,1865.2,28214.4
0x12ab,1461.9,22093.5
0xc32,430.9,5844.8
0x679e,254.4,3998
0x184a,1465.6,25088.3
0x9086,1569.4,21090.5
0x9349,901.4,18849.6
0x725f,1109.6,14811
0x660c,1476.6,17552.5
0x32f8,210.2,2162.7
0x1b31,914.8,10637.4
0x972f,278.9,2332.3
0x388b,228,3406.7
0x6f8c,1173.2,21091.8
0x70e5,964.2,14518.3
0x5842,906.2,9612.6
0x608b,1197.1,17930.6
0x3518,1464.8,17474.7
0xa3ab,684.1,9574.8
0x6fa9,1250,14387.3
0xc2fe,1998.4,28008.5
0x1612,503.1,5829.9
0x7120,462.6,7353
0x3c08,1543.8,31115.8
0x7aa1,511.7,8357.1
0x2baf,1633.8,26299.9
0x6de2,1682,18808.7
0x5a88,479,6357
0xb1b6,685.6,9419.9
0x3c7f,996.2,12235.7
0xa585,879.8,11817.3
0xc2b,322.6,4364
0x3552,1400.2,18400.9
0x22b0,2096.5,27465
0xd623,1042.2,12049.1
0x9175,891.8,14764.2
0x9b2a,711.9,10204.8
0xa3b3,1454.8,21914
0xda08,511.8,7034.9
0xbc1a,287.7,4137.2
0x959f,430.1,5844
0x6e52,322.6,4364
0xcbcf,1075.5,13121.1
0x8412,1207.5,19334.4
0xa087,1254.7,15473.4
0x50a9,788.4,12462.9
0x1857,1400,19000.5
0x4e54,665.1,10347
0xe259,215.8,2459
0x402f,929.9,12854.7
0x5aea,304.2,3844.7
0xdec7,1447.5,17958.7
0xa032,353,4389.8
0x9d87,322.4,4241.9
0xb4e2,590.6,7665
0x9cd6,962,14492.6
0x41f8,788.4,12462.9
0x91f7,1063.4,11660.8
0x7955,1150.5,19373.3
0x4d78,535.1,5961.6
0xda25,2714.3,46772.7
0xace1,915.8,8262.6
0xcc99,947.3,12207.5
0x1c68,359.7,4656.1
0x5f87,1108.1,16521.7
0x2639,1523.7,25605.7
0xd6f0,524.8,5780.9
0xcb6c,1281.6,21759.6
0xd58a,1362.5,20379
0xbd75,546.3,7371.5
0xb647,742.6,12223.4
0xdf30,218.7,2375.8
0xb478,232.8,2692.8
0x61b4,1052.9,11641.9
0x845c,1924.1,35314.5
0x1447,1793.2,22447.4
0x5011,930.4,12364
0x955c,1592.5,24603.6
0x33e6,1766.7,29223.4
0x4050,459.2,5178.6
0x1b30,230.1,2965.1
0x7be9,196.6,2392.6
0x968d,177.9,2213
0x3943,1336.5,18047.8
0x7b7b,1150.6,13394.2
0xae13,913.2,11972.6
0xc2aa,2546.1,39793.5
0xcfdc,1830.5,20846
0xe218,392.4,4576.4
0x6a32,1207.5,19334.4
0x497f,782.9,11167.7
0x5380,1364.6,19123.8
0x830b,604.3,8651
0xa029,910.4,12824.5
0xaf19,814.5,13309.1
0xd60e,179.8,1765.4
0x7755,1004.5,16991.4
0x259a,975.4,11189.1
0xb9af,718.1,10288.5
0xbecc,742.6,12223.4
0x4707,1169.2,16705.6
0x375e,1396.4,14554.7
0x5119,733.7,8315.1
0x637f,665.7,10190.6
0x4183,1272.8,24357.5
0x4d9d,1248.4,18940.9
0x7002,1464.3,19450.8
0x802e,774.3,14823.9
0x1756,604.7,9988.6
0x9bf6,760.1,14300.5
0xae35,449.8,4983.2
0x44f1,1234,24149.6
0x3c63,2146.8,28109.2
0x2461,1278.5,24244.3
0x1c9c,777.5,11815.7
0x42ed,466,4745.6
0xbb98,710.1,11387.6
0x5847,679,9197.9
0x5a99,1176.1,7447.7
0x6fa2,1259.8,21264.8
0x5e15,1297.5,13738.3
0x84d3,436.5,5779.2
0x8b8f,2060.6,41336.7
0xa990,295.7,4780
0x2fce,584.6,7646.4
0x643f,673,7702.2
0x9798,569.6,7239.2
0x88be,2263.5,43645
0x7493,1513.9,21096.8
0x54db,573.7,9153.3
0x9156,761.2,11443.3
0xce23,1693.5,20311.7
0x3ecf,777.5,11815.7
0x5693,681.7,12021.6
0xb54a,982.5,16382.7
0xd016,1504.8,17054
0x6d2,1320.6,20522.9
0xdf0e,423.7,4538.7
0xbeb2,1880,20749.8
0x2532,271.6,3725.1
0xa238,730.2,8121.1
0x1543,1664.1,25152.7
0x31dc,113.1,1691.7
0xb2a5,937.2,12010.7
0x9fb,541.4,6990
0x8529,1562.1,23255.8
0x363f,1283.6,20394.3
0x9270,1885.1,25818.7
0xc3a4,156.1,1996.4
0xa73b,1014.3,7463.4
0x6b3a,708.1,10329.9
0x1524,1235.8,18992.7
0x80a8,1672.5,23091.2
0x4f5b,1237.1,17574.9
0x855d,1184.1,15244
0x4304,1250.7,23168.5
0x9e98,835.4,11979.3
0x894f,1401.3,23397.7
0x564c,290.1,2791.7
0x8ce9,493.1,6633.8
0x5162,1204.5,12717.9
0x4e84,453.9,5465.8
0x3fe1,506.7,6056.9
0xb759,1316.9,22059
0x6dbf,105.7,1785
0x58e6,1053.9,14168.8
0x2ab1,451.3,6134.9
0x429e,1125.7,12218.7
0x6b3d,466.7,5308
0x17c1,1454.4,23380.5
0x23f1,1002.1,15763.9
0x7a80,1388.6,24969.1
0xe0d0,2802.1,33935.8
0xa9f1,390.6,3996.7
0xdcbc,949,12542.2
0x50c7,2089.2,34925.5
0x6ca,506.7,6056.9
0x54c6,1149.2,13473.5
0x923c,520.5,5940.3
0x28e0,1595.2,23477.4
0xac5a,441.6,8082.5
0x9dc3,962,14492.6
0x8c1b,221.9,2177.9
0x372d,468.6,4702.2
0xbca2,1149.9,24168.1
0xd2d,1099.6,16803.6
0xd696,698.5,7141.4
0x2ef4,1460.5,23337.4
0x7977,999.8,18386.3
0x2e91,448,4689.3
0x2a22,753.4,10998.4
0xb50c,1673.7,27335.4
0xbc42,1065.5,16095.5
0x5eba,775.8,12438.2
0xdf99,1430.3,16396.4
0x2f94,1852.4,24945
0x43b2,482.5,8276.7
0x802a,517.1,6408.6
0x4d7b,1554.1,25940.5
0x5e08,95.9,1493.2
0x610a,1093.9,16024
0x7526,758.9,14365.8
0xd5e7,582.1,5274.6
0x3f28,1478.4,19691
0xa647,1287.1,22532.1
0xbd3e,1130.1,16247.2
0x79ab,2447.8,29452.6
0x5fd1,1513.9,21096.8
0x3a4e,739.5,10629.3
0xaacb,652.9,13007.1
0x1ce7,898.2,13811.5
0x8a96,1366.5,19485.4
0x2ee0,1356.6,19224.1
0x2c1e,1250.5,16503
0x681f,931.9,15649.9
0x3d7d,1150.1,16180
0x6034,541.4,7958.8
0x3b05,842.8,10920
0x8e33,1297.5,13738.3
0x3d78,359.7,4656.1
0xc49c,1043.8,14865
0x3ed5,1962.1,24882.5
0x9f5,386.8,5011.1
0x35b0,1316.9,22059
0x734c,654.3,9745.5
0xb406,340.7,4833.3
0x474f,1746.4,33606.5
0xceec,989.1,13511.7
0xd8d2,1658.2,18536
0xb33f,1535.2,29353.5
0x13cc,147.5,2248.9
0x79ea,325.3,4066.6
0xc8da,1233.1,15761.2
0xa2e6,1010.6,11622.6
0xa986,641.7,10964.6
0xd25c,592.8,8338.9
0x7ffa,940,10130.3
0x798d,948.1,12288.9
0x4539,211.3,2880.9
0x71a7,1277.3,21684.3
0x5320,1368.1,22220
0x11d6,1387.5,21753.5
0x181e,1343.7,15121
0x8816,1434.3,18792.9
0xb2c6,1474.4,22212.4
0x7178,824.2,11175
0xdd2e,601.8,8140.8
0x612e,213.8,2716.1
0x60e5,324.6,2724.8
0x9d6d,1057.6,14494.9
0x4145,945.7,15357.2
0x974b,1210.2,19146.6
0xe112,1144.6,16569.3
0x2ec1,471.5,6261.6
0x7efa,1560.3,22436.4
0xb6dc,466,4745.6
0xd735,845,8458.1
0xde06,2528.8,39338.8
0xaca7,899.1,14113.7
0x3abc,1617.9,19108.2
0x9b01,1454.8,21914
0x1859,975.4,11189.1
0x3ccd,883,8283.4
0x41a0,855.9,9759.1
0x9f6,1431.3,27333.5
0x4b48,428.5,7041
0x6e6e,295.5,2844.7
0x6407,467.2,5848.5
0x2bd1,725.3,14845.5
0xb665,767.9,12316.7
0x57df,1495.2,25170
0x25c6,673.8,3169.7
0x184d,912.7,13425.7
0x28ae,336.4,4182.2
0xc267,1779.6,24724.3
0x7b95,1259.8,21264.8
0xba2f,1422,16587.7
0x6817,1686.5,26262
0xb4bf,893.8,11902.3
0x3792,1199.1,22669.3
0x3c02,1243,12031.1
0xd44c,1987.2,37621.2
0xbe54,1659,24290.6
0x55e9,1260.3,22343.1
0xc9b,841,12804.2
0xdd1c,1168,18072.1
0xaef3,1717.3,20684.6
0x3a13,1528.5,25371.2
0x5c81,967.5,10855.2
0x1b96,1749,20805.1
0xdc37,1617.8,24742.7
0x82fb,240.3,2992.7
0x4714,1899.8,32949
0xd5ec,939.5,10781.3
0xaafd,376.2,4493.3
0x8513,925.5,12468.4
0x2b28,538.8,7159.1
0x1d1e,1013.7,17085
0x1b8c,546.3,6743.5
0x2a4f,1675.6,24128.5
0x5404,1592.7,30462.9
0xa6f5,1598.1,22934.1
0xa39e,1343.7,17900.3
0xd3ee,2237.9,35826.2
0xdd49,1537.5,13876
0x835d,416.2,5940.7
0xd5ed,1220.5,18731.8
0xbc01,796.6,12339.5
0xa08d,970.9,16284.9
0x8a48,866,10346
0xdffe,2471.7,27694.6
0xbbcb,1727.6,27938.4
0x3f60,767,12092.9
0x7f1,1247.9,18523.1
0x56bb,1162.4,17447.7
0x846c,1103.9,15437.2
0x2b81,1002.5,15892.6
0x631f,427.5,4105.6
0x3282,633.3,8002.2
0x1df7,1039,18855.1
0x5bc4,1443.5,28475.6
0xb119,1167.2,15532.7
0xca1,561.2,7934.7
0x4f03,281.6,2409.3
0x6545,625.5,8544.5
0x5c3a,894.6,9596.1
0x463e,1383.1,20504.9
0x38b5,823.7,7898.1
0xe0f7,239.1,2972.4
0x78fa,1353.9,19217.2
0x4582,215.5,1890.3
0x16f8,1155.7,13352.4
0x4eb7,733.7,8315.1
0x58c6,1563.3,19894.4
0x4fef,299.5,3756.4
0x26b6,1479.9,24251.1
0x1e50,1431.3,27333.5
0xc1b3,176.8,2034.2
0x7df9,665.7,10190.6
0x4c2d,1856.4,19955.7
0xb5f6,2447.8,29452.6
0x3837,917.7,11939.9
0x94a8,1158.9,16178.3
0x50fc,809.9,13405.2
0xb6e2,604.7,9988.6
0xb6a1,1389.3,17545.9
0x7d3c,275.8,2706.5
0xc55f,408.6,6987.9
0xca13,2018.6,22950.1
0xa42a,532,5765.5
0x8bf1,1126.8,14724.4
0xaef5,904.9,15402.8
0x3f12,216.1,2297.5
0x7152,711.1,12109.9
0x594e,973,11113.7
0x35c6,858.9,15004.7
0x6d10,1449.6,29614.3
0x4bde,1699.3,25788.2
0x2e33,1167,22383.3
0xce03,1500.8,20115.7
0x919f,800.5,9931.2
0x4a46,451.6,5846.7
0x4d8d,1769.9,28939.5
0x137c,631.2,7472.8
0xc416,938.1,12448.3
0xef4,446.2,4105.7
0x1852,818.2,11983
0x3942,1488,22169.5
0xa2b8,1250,14387.3
0xa504,1434.1,21797.1
0xe8d,1026.7,17038.3
0x98f2,420.5,4950.7
0xb0d2,1772.9,27071.5
0x2614,1153.4,19274.5
0xb306,1055.5,18316.2
0xa8c3,1687.1,26261.2
0xa587,1063.4,11660.8
0x9265,682.8,11205.9
0x9ba0,327.8,3989.4
0xcc0,2081.2,30984.5
0xbcce,590.6,7665
0x775d,651.2,5259.6
0xa69f,757.2,11620.5
0x6346,238.6,2488.4
0xbca6,523.2,7509.3
0x4238,532,5765.5
0xa2bb,1490.4,14069.1
0xf83,303.9,4507.1
0x6db5,399.9,4102.9
0x5836,1359.7,26256
0x9f71,128.5,1572.4
0x54c5,740.8,9947
0xd78,151.2,1795.7
0x8335,2045.2,30269.5
0xda35,413.6,3905.3
0xb602,1425.6,16311.1
0x7f16,526.6,5203
0x82c2,269.9,2516.1
0xa9ca,847,16255
0x68d9,420.5,4950.7
0x95a4,492.3,2357.9
0x8bd3,1515.5,20386.6
0xab95,1470.2,14738.8
0xb945,1474.3,26558.5
0x95cc,1449.6,29614.3
0x9d43,1147.1,16456
0x6884,214.3,1976.1
0xc35d,1149.1,16823.3
0xbdee,1748.6,24477.5
0x3afc,1251.8,16284
0x5d28,1287,16968.1
0x1690,895.4,15376.5
0xa94b,704.2,11756.5
0x947f,641.7,7490.6
0xc461,1380.7,16768.1
0x1fee,1002.1,15763.9
0xb979,1903.7,28185
0xa656,1053.9,14168.8
0x9ffb,754.9,9503.9
0x2833,1697,18277.2
0x23c8,565.8,6443.2
0x551e,631,10242.5
0x988d,779,13900.3
0x4be0,1728.8,28046.5
0x2b49,503.1,5829.9
0x882f,276.9,2128.9
0x87e0,526.7,4878.6
0x4c60,305.3,2678.3
0x91c4,1106.1,14456.2
0x2d95,1036,17677.7
0xa8e1,1849.3,26531.6
0x239a,342.5,3865
0x406c,1019.9,13351.4
0x30b6,1420.7,18645.3
0x4b2e,1130.1,16247.2
0x14bc,1100.3,17972.9
0xd038,972.4,14004.3
0x4437,584.6,7646.4
0x7429,1074.2,15799.3
0xca46,1165.2,16599.2
0x5620,963.6,14763.4
0xdacb,302.7,4064
0xb630,1849.3,26531.6
0x7a92,1399.8,23652.5
0x4ed0,1200.2,17045.7
0xc9ba,1801.5,32821.4
0xcaf7,374.1,5307.3
0x520f,1180.4,13020.2
0x8615,584.2,7653.9
0x10f1,1099.6,16803.6
